Iteration,Row,Col,Value,Policy
61,2,4,-4.037598674290001,RIGHT
61,2,5,-3.3751096381,DOWN
61,2,6,-2.639010709,DOWN
61,2,7,-1.82112301,DOWN
61,2,8,-0.9123588999999999,DOWN
61,2,9,0.0973790000000001,DOWN
61,3,0,-6.479261641181503,UP
61,3,1,-6.088068490201669,UP
61,3,2,-5.65340943355741,UP
61,3,5,-2.639010709,DOWN
61,3,6,-1.82112301,DOWN
61,3,7,-0.9123588999999999,DOWN
61,3,8,0.0973790000000001,DOWN
61,3,9,1.2193100000000001,DOWN
61,4,0,-6.8313354770633525,UP
61,4,1,-6.479261641181503,UP
61,4,2,-6.088068490201669,UP
61,4,4,-2.639010709,RIGHT
61,4,5,-1.82112301,RIGHT
61,4,6,-0.9123588999999999,DOWN
61,4,7,0.0973790000000001,DOWN
61,4,8,1.2193100000000001,DOWN
61,4,9,2.4659,DOWN
61,5,6,0.0973790000000001,DOWN
61,5,7,1.2193100000000001,RIGHT
61,5,8,2.4659,DOWN
61,5,9,3.851,DOWN
61,6,0,-4.037598674290001,DOWN
61,6,1,-3.3751096381,DOWN
61,6,2,-2.639010709,RIGHT
61,6,3,-1.82112301,DOWN
61,6,4,-0.9123588999999999,DOWN
61,6,5,0.0973790000000001,DOWN
61,6,6,1.2193100000000001,DOWN
61,6,8,3.851,DOWN
61,6,9,5.39,DOWN
61,7,0,-3.3751096381,DOWN
61,7,1,-2.639010709,DOWN
61,7,3,-0.9123588999999999,DOWN
61,7,4,0.0973790000000001,DOWN
61,7,5,1.2193100000000001,DOWN
61,7,6,2.4659,DOWN
61,7,7,3.851,DOWN
61,7,8,5.39,DOWN
61,7,9,7.1,DOWN
61,8,0,-2.639010709,DOWN
61,8,1,-1.82112301,DOWN
61,8,2,-0.9123588999999999,DOWN
61,8,3,0.0973790000000001,DOWN
61,8,4,1.2193100000000001,DOWN
61,8,5,2.4659,DOWN
61,8,6,3.851,DOWN
61,8,7,5.39,DOWN
61,8,8,7.1,DOWN
61,8,9,9.0,DOWN
61,9,0,-1.82112301,RIGHT
61,9,1,-0.9123588999999999,RIGHT
61,9,2,0.0973790000000001,RIGHT
61,9,3,1.2193100000000001,RIGHT
61,9,4,2.4659,RIGHT
61,9,5,3.851,RIGHT
61,9,6,5.39,RIGHT
61,9,7,7.1,RIGHT
61,9,8,9.0,RIGHT
62,0,0,-6.8313354770633525,DOWN
62,0,1,-6.479261641181503,DOWN
62,0,2,-6.088068490201669,DOWN
62,0,3,-5.65340943355741,DOWN
62,0,4,-5.170454926174901,DOWN
62,0,6,-4.037598674290001,DOWN
62,0,7,-3.3751096381,DOWN
62,0,8,-2.639010709,DOWN
62,0,9,-1.82112301,DOWN
62,1,0,-6.479261641181503,DOWN
62,1,1,-6.088068490201669,DOWN
62,1,2,-5.65340943355741,DOWN
62,1,3,-5.170454926174901,DOWN
62,1,4,-4.633838806861,DOWN
62,1,6,-3.3751096381,DOWN
62,1,7,-2.639010709,DOWN
62,1,8,-1.82112301,DOWN
62,1,9,-0.9123588999999999,DOWN
62,2,0,-6.088068490201669,RIGHT
62,2,1,-5.65340943355741,RIGHT
62,2,2,-5.170454926174901,RIGHT
62,2,3,-4.633838806861,RIGHT
62,2,4,-4.037598674290001,RIGHT
62,2,5,-3.3751096381,DOWN
62,2,6,-2.639010709,DOWN
62,2,7,-1.82112301,DOWN
62,2,8,-0.9123588999999999,DOWN
62,2,9,0.0973790000000001,DOWN
62,3,0,-6.479261641181503,UP
62,3,1,-6.088068490201669,UP
62,3,2,-5.65340943355741,UP
62,3,5,-2.639010709,DOWN
62,3,6,-1.82112301,DOWN
62,3,7,-0.9123588999999999,DOWN
62,3,8,0.0973790000000001,DOWN
62,3,9,1.2193100000000001,DOWN
62,4,0,-6.8313354770633525,UP
62,4,1,-6.479261641181503,UP
62,4,2,-6.088068490201669,UP
62,4,4,-2.639010709,RIGHT
62,4,5,-1.82112301,RIGHT
62,4,6,-0.9123588999999999,DOWN
62,4,7,0.0973790000000001,DOWN
62,4,8,1.2193100000000001,DOWN
62,4,9,2.4659,DOWN
62,5,6,0.0973790000000001,DOWN
62,5,7,1.2193100000000001,RIGHT
62,5,8,2.4659,DOWN
62,5,9,3.851,DOWN
62,6,0,-4.037598674290001,DOWN
62,6,1,-3.3751096381,DOWN
62,6,2,-2.639010709,RIGHT
62,6,3,-1.82112301,DOWN
62,6,4,-0.9123588999999999,DOWN
62,6,5,0.0973790000000001,DOWN
62,6,6,1.2193100000000001,DOWN
62,6,8,3.851,DOWN
62,6,9,5.39,DOWN
62,7,0,-3.3751096381,DOWN
62,7,1,-2.639010709,DOWN
62,7,3,-0.9123588999999999,DOWN
62,7,4,0.0973790000000001,DOWN
62,7,5,1.2193100000000001,DOWN
62,7,6,2.4659,DOWN
62,7,7,3.851,DOWN
62,7,8,5.39,DOWN
62,7,9,7.1,DOWN
62,8,0,-2.639010709,DOWN
62,8,1,-1.82112301,DOWN
62,8,2,-0.9123588999999999,DOWN
62,8,3,0.0973790000000001,DOWN
62,8,4,1.2193100000000001,DOWN
62,8,5,2.4659,DOWN
62,8,6,3.851,DOWN
62,8,7,5.39,DOWN
62,8,8,7.1,DOWN
62,8,9,9.0,DOWN
62,9,0,-1.82112301,RIGHT
62,9,1,-0.9123588999999999,RIGHT
62,9,2,0.0973790000000001,RIGHT
62,9,3,1.2193100000000001,RIGHT
62,9,4,2.4659,RIGHT
62,9,5,3.851,RIGHT
62,9,6,5.39,RIGHT
62,9,7,7.1,RIGHT
62,9,8,9.0,RIGHT
63,0,0,-6.8313354770633525,DOWN
63,0,1,-6.479261641181503,DOWN
63,0,2,-6.088068490201669,DOWN
63,0,3,-5.65340943355741,DOWN
63,0,4,-5.170454926174901,DOWN
63,0,6,-4.037598674290001,DOWN
63,0,7,-3.3751096381,DOWN
63,0,8,-2.639010709,DOWN
63,0,9,-1.82112301,DOWN
63,1,0,-6.479261641181503,DOWN
63,1,1,-6.088068490201669,DOWN
63,1,2,-5.65340943355741,DOWN
63,1,3,-5.170454926174901,DOWN
63,1,4,-4.633838806861,DOWN
63,1,6,-3.3751096381,DOWN
63,1,7,-2.639010709,DOWN
63,1,8,-1.82112301,DOWN
63,1,9,-0.9123588999999999,DOWN
63,2,0,-6.088068490201669,RIGHT
63,2,1,-5.65340943355741,RIGHT
63,2,2,-5.170454926174901,RIGHT
63,2,3,-4.633838806861,RIGHT
63,2,4,-4.037598674290001,RIGHT
63,2,5,-3.3751096381,DOWN
63,2,6,-2.639010709,DOWN
63,2,7,-1.82112301,DOWN
63,2,8,-0.9123588999999999,DOWN
63,2,9,0.0973790000000001,DOWN
63,3,0,-6.479261641181503,UP
63,3,1,-6.088068490201669,UP
63,3,2,-5.65340943355741,UP
63,3,5,-2.639010709,DOWN
63,3,6,-1.82112301,DOWN
63,3,7,-0.9123588999999999,DOWN
63,3,8,0.0973790000000001,DOWN
63,3,9,1.2193100000000001,DOWN
63,4,0,-6.8313354770633525,UP
63,4,1,-6.479261641181503,UP
63,4,2,-6.088068490201669,UP
63,4,4,-2.639010709,RIGHT
63,4,5,-1.82112301,RIGHT
63,4,6,-0.9123588999999999,DOWN
63,4,7,0.0973790000000001,DOWN
63,4,8,1.2193100000000001,DOWN
63,4,9,2.4659,DOWN
63,5,6,0.0973790000000001,DOWN
63,5,7,1.2193100000000001,RIGHT
63,5,8,2.4659,DOWN
63,5,9,3.851,DOWN
63,6,0,-4.037598674290001,DOWN
63,6,1,-3.3751096381,DOWN
63,6,2,-2.639010709,RIGHT
63,6,3,-1.82112301,DOWN
63,6,4,-0.9123588999999999,DOWN
63,6,5,0.0973790000000001,DOWN
63,6,6,1.2193100000000001,DOWN
63,6,8,3.851,DOWN
63,6,9,5.39,DOWN
63,7,0,-3.3751096381,DOWN
63,7,1,-2.639010709,DOWN
63,7,3,-0.9123588999999999,DOWN
63,7,4,0.0973790000000001,DOWN
63,7,5,1.2193100000000001,DOWN
63,7,6,2.4659,DOWN
63,7,7,3.851,DOWN
63,7,8,5.39,DOWN
63,7,9,7.1,DOWN
63,8,0,-2.639010709,DOWN
63,8,1,-1.82112301,DOWN
63,8,2,-0.9123588999999999,DOWN
63,8,3,0.0973790000000001,DOWN
63,8,4,1.2193100000000001,DOWN
63,8,5,2.4659,DOWN
63,8,6,3.851,DOWN
63,8,7,5.39,DOWN
63,8,8,7.1,DOWN
63,8,9,9.0,DOWN
63,9,0,-1.82112301,RIGHT
63,9,1,-0.9123588999999999,RIGHT
63,9,2,0.0973790000000001,RIGHT
63,9,3,1.2193100000000001,RIGHT
63,9,4,2.4659,RIGHT
63,9,5,3.851,RIGHT
63,9,6,5.39,RIGHT
63,9,7,7.1,RIGHT
63,9,8,9.0,RIGHT
64,0,0,-6.8313354770633525,DOWN
64,0,1,-6.479261641181503,DOWN
64,0,2,-6.088068490201669,DOWN
64,0,3,-5.65340943355741,DOWN
64,0,4,-5.170454926174901,DOWN
64,0,6,-4.037598674290001,DOWN
64,0,7,-3.3751096381,DOWN
64,0,8,-2.639010709,DOWN
64,0,9,-1.82112301,DOWN
64,1,0,-6.479261641181503,DOWN
64,1,1,-6.088068490201669,DOWN
64,1,2,-5.65340943355741,DOWN
64,1,3,-5.170454926174901,DOWN
64,1,4,-4.633838806861,DOWN
64,1,6,-3.3751096381,DOWN
64,1,7,-2.639010709,DOWN
64,1,8,-1.82112301,DOWN
64,1,9,-0.9123588999999999,DOWN
64,2,0,-6.088068490201669,RIGHT
64,2,1,-5.65340943355741,RIGHT
64,2,2,-5.170454926174901,RIGHT
64,2,3,-4.633838806861,RIGHT
64,2,4,-4.037598674290001,RIGHT
64,2,5,-3.3751096381,DOWN
64,2,6,-2.639010709,DOWN
64,2,7,-1.82112301,DOWN
64,2,8,-0.9123588999999999,DOWN
64,2,9,0.0973790000000001,DOWN
64,3,0,-6.479261641181503,UP
64,3,1,-6.088068490201669,UP
64,3,2,-5.65340943355741,UP
64,3,5,-2.639010709,DOWN
64,3,6,-1.82112301,DOWN
64,3,7,-0.9123588999999999,DOWN
64,3,8,0.0973790000000001,DOWN
64,3,9,1.2193100000000001,DOWN
64,4,0,-6.8313354770633525,UP
64,4,1,-6.479261641181503,UP
64,4,2,-6.088068490201669,UP
64,4,4,-2.639010709,RIGHT
64,4,5,-1.82112301,RIGHT
64,4,6,-0.9123588999999999,DOWN
64,4,7,0.0973790000000001,DOWN
64,4,8,1.2193100000000001,DOWN
64,4,9,2.4659,DOWN
64,5,6,0.0973790000000001,DOWN
64,5,7,1.2193100000000001,RIGHT
64,5,8,2.4659,DOWN
64,5,9,3.851,DOWN
64,6,0,-4.037598674290001,DOWN
64,6,1,-3.3751096381,DOWN
64,6,2,-2.639010709,RIGHT
64,6,3,-1.82112301,DOWN
64,6,4,-0.9123588999999999,DOWN
64,6,5,0.0973790000000001,DOWN
64,6,6,1.2193100000000001,DOWN
64,6,8,3.851,DOWN
64,6,9,5.39,DOWN
64,7,0,-3.3751096381,DOWN
64,7,1,-2.639010709,DOWN
64,7,3,-0.9123588999999999,DOWN
64,7,4,0.0973790000000001,DOWN
64,7,5,1.2193100000000001,DOWN
64,7,6,2.4659,DOWN
64,7,7,3.851,DOWN
64,7,8,5.39,DOWN
64,7,9,7.1,DOWN
64,8,0,-2.639010709,DOWN
64,8,1,-1.82112301,DOWN
64,8,2,-0.9123588999999999,DOWN
64,8,3,0.0973790000000001,DOWN
64,8,4,1.2193100000000001,DOWN
64,8,5,2.4659,DOWN
64,8,6,3.851,DOWN
64,8,7,5.39,DOWN
64,8,8,7.1,DOWN
64,8,9,9.0,DOWN
64,9,0,-1.82112301,RIGHT
64,9,1,-0.9123588999999999,RIGHT
64,9,2,0.0973790000000001,RIGHT
64,9,3,1.2193100000000001,RIGHT
64,9,4,2.4659,RIGHT
64,9,5,3.851,RIGHT
64,9,6,5.39,RIGHT
64,9,7,7.1,RIGHT
64,9,8,9.0,RIGHT
65,0,0,-6.8313354770633525,DOWN
65,0,1,-6.479261641181503,DOWN
65,0,2,-6.088068490201669,DOWN
65,0,3,-5.65340943355741,DOWN
65,0,4,-5.170454926174901,DOWN
65,0,6,-4.037598674290001,DOWN
65,0,7,-3.3751096381,DOWN
65,0,8,-2.639010709,DOWN
65,0,9,-1.82112301,DOWN
65,1,0,-6.479261641181503,DOWN
65,1,1,-6.088068490201669,DOWN
65,1,2,-5.65340943355741,DOWN
65,1,3,-5.170454926174901,DOWN
65,1,4,-4.633838806861,DOWN
65,1,6,-3.3751096381,DOWN
65,1,7,-2.639010709,DOWN
65,1,8,-1.82112301,DOWN
65,1,9,-0.9123588999999999,DOWN
65,2,0,-6.088068490201669,RIGHT
65,2,1,-5.65340943355741,RIGHT
65,2,2,-5.170454926174901,RIGHT
65,2,3,-4.633838806861,RIGHT
65,2,4,-4.037598674290001,RIGHT
65,2,5,-3.3751096381,DOWN
65,2,6,-2.639010709,DOWN
65,2,7,-1.82112301,DOWN
65,2,8,-0.9123588999999999,DOWN
65,2,9,0.0973790000000001,DOWN
65,3,0,-6.479261641181503,UP
65,3,1,-6.088068490201669,UP
65,3,2,-5.65340943355741,UP
65,3,5,-2.639010709,DOWN
65,3,6,-1.82112301,DOWN
65,3,7,-0.9123588999999999,DOWN
65,3,8,0.0973790000000001,DOWN
65,3,9,1.2193100000000001,DOWN
65,4,0,-6.8313354770633525,UP
65,4,1,-6.479261641181503,UP
65,4,2,-6.088068490201669,UP
65,4,4,-2.639010709,RIGHT
65,4,5,-1.82112301,RIGHT
65,4,6,-0.9123588999999999,DOWN
65,4,7,0.0973790000000001,DOWN
65,4,8,1.2193100000000001,DOWN
65,4,9,2.4659,DOWN
65,5,6,0.0973790000000001,DOWN
65,5,7,1.2193100000000001,RIGHT
65,5,8,2.4659,DOWN
65,5,9,3.851,DOWN
65,6,0,-4.037598674290001,DOWN
65,6,1,-3.3751096381,DOWN
65,6,2,-2.639010709,RIGHT
65,6,3,-1.82112301,DOWN
65,6,4,-0.9123588999999999,DOWN
65,6,5,0.0973790000000001,DOWN
65,6,6,1.2193100000000001,DOWN
65,6,8,3.851,DOWN
65,6,9,5.39,DOWN
65,7,0,-3.3751096381,DOWN
65,7,1,-2.639010709,DOWN
65,7,3,-0.9123588999999999,DOWN
65,7,4,0.0973790000000001,DOWN
65,7,5,1.2193100000000001,DOWN
65,7,6,2.4659,DOWN
65,7,7,3.851,DOWN
65,7,8,5.39,DOWN
65,7,9,7.1,DOWN
65,8,0,-2.639010709,DOWN
65,8,1,-1.82112301,DOWN
65,8,2,-0.9123588999999999,DOWN
65,8,3,0.0973790000000001,DOWN
65,8,4,1.2193100000000001,DOWN
65,8,5,2.4659,DOWN
65,8,6,3.851,DOWN
65,8,7,5.39,DOWN
65,8,8,7.1,DOWN
65,8,9,9.0,DOWN
65,9,0,-1.82112301,RIGHT
65,9,1,-0.9123588999999999,RIGHT
65,9,2,0.0973790000000001,RIGHT
65,9,3,1.2193100000000001,RIGHT
65,9,4,2.4659,RIGHT
65,9,5,3.851,RIGHT
65,9,6,5.39,RIGHT
65,9,7,7.1,RIGHT
65,9,8,9.0,RIGHT
66,0,0,-6.8313354770633525,DOWN
66,0,1,-6.479261641181503,DOWN
66,0,2,-6.088068490201669,DOWN
66,0,3,-5.65340943355741,DOWN
66,0,4,-5.170454926174901,DOWN
66,0,6,-4.037598674290001,DOWN
66,0,7,-3.3751096381,DOWN
66,0,8,-2.639010709,DOWN
66,0,9,-1.82112301,DOWN
66,1,0,-6.479261641181503,DOWN
66,1,1,-6.088068490201669,DOWN
66,1,2,-5.65340943355741,DOWN
66,1,3,-5.170454926174901,DOWN
66,1,4,-4.633838806861,DOWN
66,1,6,-3.3751096381,DOWN
66,1,7,-2.639010709,DOWN
66,1,8,-1.82112301,DOWN
66,1,9,-0.9123588999999999,DOWN
66,2,0,-6.088068490201669,RIGHT
66,2,1,-5.65340943355741,RIGHT
66,2,2,-5.170454926174901,RIGHT
66,2,3,-4.633838806861,RIGHT
66,2,4,-4.037598674290001,RIGHT
66,2,5,-3.3751096381,DOWN
66,2,6,-2.639010709,DOWN
66,2,7,-1.82112301,DOWN
66,2,8,-0.9123588999999999,DOWN
66,2,9,0.0973790000000001,DOWN
66,3,0,-6.479261641181503,UP
66,3,1,-6.088068490201669,UP
66,3,2,-5.65340943355741,UP
66,3,5,-2.639010709,DOWN
66,3,6,-1.82112301,DOWN
66,3,7,-0.9123588999999999,DOWN
66,3,8,0.0973790000000001,DOWN
66,3,9,1.2193100000000001,DOWN
66,4,0,-6.8313354770633525,UP
66,4,1,-6.479261641181503,UP
66,4,2,-6.088068490201669,UP
66,4,4,-2.639010709,RIGHT
66,4,5,-1.82112301,RIGHT
66,4,6,-0.9123588999999999,DOWN
66,4,7,0.0973790000000001,DOWN
66,4,8,1.2193100000000001,DOWN
66,4,9,2.4659,DOWN
66,5,6,0.0973790000000001,DOWN
66,5,7,1.2193100000000001,RIGHT
66,5,8,2.4659,DOWN
66,5,9,3.851,DOWN
66,6,0,-4.037598674290001,DOWN
66,6,1,-3.3751096381,DOWN
66,6,2,-2.639010709,RIGHT
66,6,3,-1.82112301,DOWN
66,6,4,-0.9123588999999999,DOWN
66,6,5,0.0973790000000001,DOWN
66,6,6,1.2193100000000001,DOWN
66,6,8,3.851,DOWN
66,6,9,5.39,DOWN
66,7,0,-3.3751096381,DOWN
66,7,1,-2.639010709,DOWN
66,7,3,-0.9123588999999999,DOWN
66,7,4,0.0973790000000001,DOWN
66,7,5,1.2193100000000001,DOWN
66,7,6,2.4659,DOWN
66,7,7,3.851,DOWN
66,7,8,5.39,DOWN
66,7,9,7.1,DOWN
66,8,0,-2.639010709,DOWN
66,8,1,-1.82112301,DOWN
66,8,2,-0.9123588999999999,DOWN
66,8,3,0.0973790000000001,DOWN
66,8,4,1.2193100000000001,DOWN
66,8,5,2.4659,DOWN
66,8,6,3.851,DOWN
66,8,7,5.39,DOWN
66,8,8,7.1,DOWN
66,8,9,9.0,DOWN
66,9,0,-1.82112301,RIGHT
66,9,1,-0.9123588999999999,RIGHT
66,9,2,0.0973790000000001,RIGHT
66,9,3,1.2193100000000001,RIGHT
66,9,4,2.4659,RIGHT
66,9,5,3.851,RIGHT
66,9,6,5.39,RIGHT
66,9,7,7.1,RIGHT
66,9,8,9.0,RIGHT
67,0,0,-6.8313354770633525,DOWN
67,0,1,-6.479261641181503,DOWN
67,0,2,-6.088068490201669,DOWN
67,0,3,-5.65340943355741,DOWN
67,0,4,-5.170454926174901,DOWN
67,0,6,-4.037598674290001,DOWN
67,0,7,-3.3751096381,DOWN
67,0,8,-2.639010709,DOWN
67,0,9,-1.82112301,DOWN
67,1,0,-6.479261641181503,DOWN
67,1,1,-6.088068490201669,DOWN
67,1,2,-5.65340943355741,DOWN
67,1,3,-5.170454926174901,DOWN
67,1,4,-4.633838806861,DOWN
67,1,6,-3.3751096381,DOWN
67,1,7,-2.639010709,DOWN
67,1,8,-1.82112301,DOWN
67,1,9,-0.9123588999999999,DOWN
67,2,0,-6.088068490201669,RIGHT
67,2,1,-5.65340943355741,RIGHT
67,2,2,-5.170454926174901,RIGHT
67,2,3,-4.633838806861,RIGHT
67,2,4,-4.037598674290001,RIGHT
67,2,5,-3.3751096381,DOWN
67,2,6,-2.639010709,DOWN
67,2,7,-1.82112301,DOWN
67,2,8,-0.9123588999999999,DOWN
67,2,9,0.0973790000000001,DOWN
67,3,0,-6.479261641181503,UP
67,3,1,-6.088068490201669,UP
67,3,2,-5.65340943355741,UP
67,3,5,-2.639010709,DOWN
67,3,6,-1.82112301,DOWN
67,3,7,-0.9123588999999999,DOWN
67,3,8,0.0973790000000001,DOWN
67,3,9,1.2193100000000001,DOWN
67,4,0,-6.8313354770633525,UP
67,4,1,-6.479261641181503,UP
67,4,2,-6.088068490201669,UP
67,4,4,-2.639010709,RIGHT
67,4,5,-1.82112301,RIGHT
67,4,6,-0.9123588999999999,DOWN
67,4,7,0.0973790000000001,DOWN
67,4,8,1.2193100000000001,DOWN
67,4,9,2.4659,DOWN
67,5,6,0.0973790000000001,DOWN
67,5,7,1.2193100000000001,RIGHT
67,5,8,2.4659,DOWN
67,5,9,3.851,DOWN
67,6,0,-4.037598674290001,DOWN
67,6,1,-3.3751096381,DOWN
67,6,2,-2.639010709,RIGHT
67,6,3,-1.82112301,DOWN
67,6,4,-0.9123588999999999,DOWN
67,6,5,0.0973790000000001,DOWN
67,6,6,1.2193100000000001,DOWN
67,6,8,3.851,DOWN
67,6,9,5.39,DOWN
67,7,0,-3.3751096381,DOWN
67,7,1,-2.639010709,DOWN
67,7,3,-0.9123588999999999,DOWN
67,7,4,0.0973790000000001,DOWN
67,7,5,1.2193100000000001,DOWN
67,7,6,2.4659,DOWN
67,7,7,3.851,DOWN
67,7,8,5.39,DOWN
67,7,9,7.1,DOWN
67,8,0,-2.639010709,DOWN
67,8,1,-1.82112301,DOWN
67,8,2,-0.9123588999999999,DOWN
67,8,3,0.0973790000000001,DOWN
67,8,4,1.2193100000000001,DOWN
67,8,5,2.4659,DOWN
67,8,6,3.851,DOWN
67,8,7,5.39,DOWN
67,8,8,7.1,DOWN
67,8,9,9.0,DOWN
67,9,0,-1.82112301,RIGHT
67,9,1,-0.9123588999999999,RIGHT
67,9,2,0.0973790000000001,RIGHT
67,9,3,1.2193100000000001,RIGHT
67,9,4,2.4659,RIGHT
67,9,5,3.851,RIGHT
67,9,6,5.39,RIGHT
67,9,7,7.1,RIGHT
67,9,8,9.0,RIGHT
68,0,0,-6.8313354770633525,DOWN
68,0,1,-6.479261641181503,DOWN
68,0,2,-6.088068490201669,DOWN
68,0,3,-5.65340943355741,DOWN
68,0,4,-5.170454926174901,DOWN
68,0,6,-4.037598674290001,DOWN
68,0,7,-3.3751096381,DOWN
68,0,8,-2.639010709,DOWN
68,0,9,-1.82112301,DOWN
68,1,0,-6.479261641181503,DOWN
68,1,1,-6.088068490201669,DOWN
68,1,2,-5.65340943355741,DOWN
68,1,3,-5.170454926174901,DOWN
68,1,4,-4.633838806861,DOWN
68,1,6,-3.3751096381,DOWN
68,1,7,-2.639010709,DOWN
68,1,8,-1.82112301,DOWN
68,1,9,-0.9123588999999999,DOWN
68,2,0,-6.088068490201669,RIGHT
68,2,1,-5.65340943355741,RIGHT
68,2,2,-5.170454926174901,RIGHT
68,2,3,-4.633838806861,RIGHT
68,2,4,-4.037598674290001,RIGHT
68,2,5,-3.3751096381,DOWN
68,2,6,-2.639010709,DOWN
68,2,7,-1.82112301,DOWN
68,2,8,-0.9123588999999999,DOWN
68,2,9,0.0973790000000001,DOWN
68,3,0,-6.479261641181503,UP
68,3,1,-6.088068490201669,UP
68,3,2,-5.65340943355741,UP
68,3,5,-2.639010709,DOWN
68,3,6,-1.82112301,DOWN
68,3,7,-0.9123588999999999,DOWN
68,3,8,0.0973790000000001,DOWN
68,3,9,1.2193100000000001,DOWN
68,4,0,-6.8313354770633525,UP
68,4,1,-6.479261641181503,UP
68,4,2,-6.088068490201669,UP
68,4,4,-2.639010709,RIGHT
68,4,5,-1.82112301,RIGHT
68,4,6,-0.9123588999999999,DOWN
68,4,7,0.0973790000000001,DOWN
68,4,8,1.2193100000000001,DOWN
68,4,9,2.4659,DOWN
68,5,6,0.0973790000000001,DOWN
68,5,7,1.2193100000000001,RIGHT
68,5,8,2.4659,DOWN
68,5,9,3.851,DOWN
68,6,0,-4.037598674290001,DOWN
68,6,1,-3.3751096381,DOWN
68,6,2,-2.639010709,RIGHT
68,6,3,-1.82112301,DOWN
68,6,4,-0.9123588999999999,DOWN
68,6,5,0.0973790000000001,DOWN
68,6,6,1.2193100000000001,DOWN
68,6,8,3.851,DOWN
68,6,9,5.39,DOWN
68,7,0,-3.3751096381,DOWN
68,7,1,-2.639010709,DOWN
68,7,3,-0.9123588999999999,DOWN
68,7,4,0.0973790000000001,DOWN
68,7,5,1.2193100000000001,DOWN
68,7,6,2.4659,DOWN
68,7,7,3.851,DOWN
68,7,8,5.39,DOWN
68,7,9,7.1,DOWN
68,8,0,-2.639010709,DOWN
68,8,1,-1.82112301,DOWN
68,8,2,-0.9123588999999999,DOWN
68,8,3,0.0973790000000001,DOWN
68,8,4,1.2193100000000001,DOWN
68,8,5,2.4659,DOWN
68,8,6,3.851,DOWN
68,8,7,5.39,DOWN
68,8,8,7.1,DOWN
68,8,9,9.0,DOWN
68,9,0,-1.82112301,RIGHT
68,9,1,-0.9123588999999999,RIGHT
68,9,2,0.0973790000000001,RIGHT
68,9,3,1.2193100000000001,RIGHT
68,9,4,2.4659,RIGHT
68,9,5,3.851,RIGHT
68,9,6,5.39,RIGHT
68,9,7,7.1,RIGHT
68,9,8,9.0,RIGHT
69,0,0,-6.8313354770633525,DOWN
69,0,1,-6.479261641181503,DOWN
69,0,2,-6.088068490201669,DOWN
69,0,3,-5.65340943355741,DOWN
69,0,4,-5.170454926174901,DOWN
69,0,6,-4.037598674290001,DOWN
69,0,7,-3.3751096381,DOWN
69,0,8,-2.639010709,DOWN
69,0,9,-1.82112301,DOWN
69,1,0,-6.479261641181503,DOWN
69,1,1,-6.088068490201669,DOWN
69,1,2,-5.65340943355741,DOWN
69,1,3,-5.170454926174901,DOWN
69,1,4,-4.633838806861,DOWN
69,1,6,-3.3751096381,DOWN
69,1,7,-2.639010709,DOWN
69,1,8,-1.82112301,DOWN
69,1,9,-0.9123588999999999,DOWN
69,2,0,-6.088068490201669,RIGHT
69,2,1,-5.65340943355741,RIGHT
69,2,2,-5.170454926174901,RIGHT
69,2,3,-4.633838806861,RIGHT
69,2,4,-4.037598674290001,RIGHT
69,2,5,-3.3751096381,DOWN
69,2,6,-2.639010709,DOWN
69,2,7,-1.82112301,DOWN
69,2,8,-0.9123588999999999,DOWN
69,2,9,0.0973790000000001,DOWN
69,3,0,-6.479261641181503,UP
69,3,1,-6.088068490201669,UP
69,3,2,-5.65340943355741,UP
69,3,5,-2.639010709,DOWN
69,3,6,-1.82112301,DOWN
69,3,7,-0.9123588999999999,DOWN
69,3,8,0.0973790000000001,DOWN
69,3,9,1.2193100000000001,DOWN
69,4,0,-6.8313354770633525,UP
69,4,1,-6.479261641181503,UP
69,4,2,-6.088068490201669,UP
69,4,4,-2.639010709,RIGHT
69,4,5,-1.82112301,RIGHT
69,4,6,-0.9123588999999999,DOWN
69,4,7,0.0973790000000001,DOWN
69,4,8,1.2193100000000001,DOWN
69,4,9,2.4659,DOWN
69,5,6,0.0973790000000001,DOWN
69,5,7,1.2193100000000001,RIGHT
69,5,8,2.4659,DOWN
69,5,9,3.851,DOWN
69,6,0,-4.037598674290001,DOWN
69,6,1,-3.3751096381,DOWN
69,6,2,-2.639010709,RIGHT
69,6,3,-1.82112301,DOWN
69,6,4,-0.9123588999999999,DOWN
69,6,5,0.0973790000000001,DOWN
69,6,6,1.2193100000000001,DOWN
69,6,8,3.851,DOWN
69,6,9,5.39,DOWN
69,7,0,-3.3751096381,DOWN
69,7,1,-2.639010709,DOWN
69,7,3,-0.9123588999999999,DOWN
69,7,4,0.0973790000000001,DOWN
69,7,5,1.2193100000000001,DOWN
69,7,6,2.4659,DOWN
69,7,7,3.851,DOWN
69,7,8,5.39,DOWN
69,7,9,7.1,DOWN
69,8,0,-2.639010709,DOWN
69,8,1,-1.82112301,DOWN
69,8,2,-0.9123588999999999,DOWN
69,8,3,0.0973790000000001,DOWN
69,8,4,1.2193100000000001,DOWN
69,8,5,2.4659,DOWN
69,8,6,3.851,DOWN
69,8,7,5.39,DOWN
69,8,8,7.1,DOWN
69,8,9,9.0,DOWN
69,9,0,-1.82112301,RIGHT
69,9,1,-0.9123588999999999,RIGHT
69,9,2,0.0973790000000001,RIGHT
69,9,3,1.2193100000000001,RIGHT
69,9,4,2.4659,RIGHT
69,9,5,3.851,RIGHT
